Time of Visit,IP Address,Request_Method,Visited_Pages,Status_Code,Country,Sports,Frequency_of_Visit,Gender,Age
1:32:07,68.46.192.172,PATCH,football.html,200,Sweden,Football,Never,Male,69
16:15:20,181.165.220.171,POST,images/games.html,200,Colombia,Gymnastics,Never,Female,19
6:58:09,252.80.11.70,CONNECT,news.html,200,Ukraine,Swimming,Seldon,Non-binary,41
20:22:10,236.199.237.90,HEAD,images/games.html,200,Russia,Athletics,Once,Male,38
5:44:14,160.54.40.227,CONNECT,Tennis.html,100,China,Football,Often,Female,62
18:54:08,238.61.160.201,GET,Athletics.html,200,Indonesia,Swimming,Never,Male,28
18:33:58,159.32.175.178,PUT,Basketball.html,200,China,Athletics,Often,Female,20
5:47:50,154.61.217.202,HEAD,Tennis.html,400,Indonesia,Basketball,Seldon,Female,19
15:06:22,6.46.148.112,POST,Tennis.html,200,China,Basketball,Never,Male,57
20:35:04,45.100.37.213,DELETE,Wrestling.html,200,Indonesia,Weightlifting,Seldon,Male,70
6:30:51,106.207.115.27,PATCH,news.html,200,Japan,Badminton,Never,Non-binary,48
11:12:07,7.8.67.202,PATCH,searchsports.html,100,Indonesia,Table Tennis,Seldon,Female,64
20:07:05,16.9.58.247,POST,Gymnastics.html,500,Cuba,Football,Once,Female,54
2:23:21,211.115.113.175,POST,searchsports.html,301,Sweden,Swimming,Daily,Female,20
20:26:05,189.25.161.26,HEAD,Athletics.html,100,Sweden,Swimming,Once,Male,31
14:18:52,107.53.203.50,PATCH,Athletics.html,100,China,Swimming,Daily,Female,28
3:30:33,172.121.240.208,HEAD,Aquatics.html,301,Ukraine,Baseball,Once,Male,62
20:46:29,18.122.110.226,GET,searchsports.html,500,Philippines,Athletics,Seldon,Male,64
19:59:52,141.136.6.251,POST,Athletics.html,200,China,Basketball,Seldon,Male,30
0:41:51,12.170.114.34,CONNECT,Athletics.html,200,Russia,Athletics,Often,Male,19
8:59:33,102.9.0.149,GET,Tennis.html,403,Japan,Basketball,Daily,Female,21
5:00:10,151.79.201.1,CONNECT,Basketball.html,200,France,Football,Seldon,Female,58
11:15:18,253.244.13.179,GET,Gymnastics.html,200,Indonesia,Athletics,Seldon,Female,41
17:07:42,142.50.104.28,GET,Basketball.html,200,Russia,Athletics,Often,Male,38
23:21:52,46.113.35.65,GET,Aquatics.html,100,Japan,Volleyball,Often,Female,39
9:36:56,226.170.133.205,GET,index.html,200,China,Weightlifting,Seldon,Male,39
8:25:52,119.153.148.58,CONNECT,searchsports.html,100,Colombia,Swimming,Seldon,Non-binary,64
2:02:07,243.55.28.217,GET,Athletics.html,200,Vietnam,Gymnastics,Seldon,Male,52
14:51:51,203.92.121.218,GET,football.html,200,Indonesia,Football,Once,Non-binary,56
6:33:12,118.249.231.63,PUT,Volleyball.html,100,Chile,Badminton,Never,Non-binary,24
22:57:03,19.11.218.193,HEAD,images/games.html,500,Rwanda,Volleyball,Seldon,Male,41
4:16:33,127.99.3.67,HEAD,images/games.html,100,Indonesia,Gymnastics,Seldon,Non-binary,49
3:10:55,15.189.204.48,CONNECT,searchsports.html,301,China,Boxing,Daily,Male,49
13:39:39,233.227.245.58,POST,Gymnastics.html,200,Indonesia,Football,Often,Female,47
0:00:39,200.179.39.255,PATCH,football.html,200,China,Weightlifting,Never,Female,62
19:00:31,232.191.68.167,HEAD,searchsports.html,200,Azerbaijan,Karate,Often,Non-binary,32
19:30:40,98.192.10.31,GET,images/games.html,200,Indonesia,Badminton,Often,Male,21
11:30:46,179.96.29.179,GET,images/games.html,301,Brunei,Badminton,Seldon,Male,33
3:39:30,105.89.102.172,CONNECT,Tennis.html,200,China,Swimming,Seldon,Female,57
10:41:04,59.140.38.167,PATCH,Aquatics.html,200,Brazil,Swimming,Often,Male,49
10:51:51,3.9.226.149,POST,football.html,100,Mongolia,Athletics,Daily,Female,33
20:44:57,65.21.142.62,GET,football.html,200,China,Basketball,Once,Male,51
16:34:48,95.7.60.48,HEAD,Gymnastics.html,301,Thailand,Table Tennis,Often,Female,19
23:18:09,219.195.247.165,PATCH,index.html,400,Ukraine,Table Tennis,Once,Non-binary,18
0:28:58,226.176.28.144,GET,news.html,200,Serbia,Athletics,Seldon,Male,69
2:28:14,238.28.224.195,HEAD,football.html,100,Indonesia,Basketball,Often,Female,66
12:04:04,33.176.6.190,HEAD,images/games.html,100,Poland,Wrestling,Seldon,Male,29
8:24:34,7.12.4.231,HEAD,Wrestling.html,100,Japan,Weightlifting,Seldon,Male,22
12:40:40,104.238.19.202,HEAD,news.html,403,United States,Volleyball,Daily,Male,30
15:47:39,39.161.61.144,GET,images/games.html,200,Russia,Athletics,Seldon,Male,31
15:00:15,93.136.192.59,POST,news.html,200,Brazil,Swimming,Once,Female,56
0:22:21,50.227.246.183,GET,Athletics.html,100,Indonesia,Gymnastics,Once,Male,20
3:03:36,72.28.195.230,GET,searchsports.html,200,Tanzania,Table Tennis,Daily,Male,56
4:44:33,243.220.225.184,CONNECT,Tennis.html,200,Indonesia,Volleyball,Seldon,Female,66
15:34:03,125.210.55.211,POST,index.html,100,Ukraine,Gymnastics,Often,Non-binary,35
16:05:40,57.148.208.69,HEAD,ticketing.html,200,Sweden,Badminton,Often,Non-binary,52
13:47:09,163.87.118.109,HEAD,Badminton.html,200,Russia,Football,Once,Female,34
1:47:32,205.53.23.250,HEAD,searchsports.html,500,Indonesia,Badminton,Seldon,Male,24
3:41:23,119.166.145.183,HEAD,news.html,100,China,Athletics,Seldon,Female,52
3:59:14,26.1.38.226,CONNECT,index.html,200,Philippines,Swimming,Seldon,Female,32
23:51:03,37.20.254.57,POST,searchsports.html,100,China,Boxing,Daily,Female,58
9:03:54,47.57.243.97,PATCH,index.html,200,China,Table Tennis,Once,Female,67
13:02:15,39.243.223.188,CONNECT,images/games.html,301,Canada,Table Tennis,Seldon,Female,18
2:59:46,106.168.198.195,GET,Gymnastics.html,200,Cyprus,Football,Often,Male,66
15:16:45,182.134.188.166,HEAD,Gymnastics.html,301,Myanmar,Baseball,Seldon,Male,30
13:05:29,108.37.30.151,GET,Athletics.html,301,Albania,Swimming,Seldon,Male,41
1:36:49,137.4.229.64,DELETE,index.html,200,Malaysia,Football,Once,Male,32
22:52:02,190.105.47.185,POST,Tennis.html,200,Thailand,Volleyball,Often,Female,57
6:00:30,165.114.211.96,CONNECT,index.html,200,China,Football,Once,Female,43
8:07:49,206.58.167.238,PATCH,index.html,200,Afghanistan,Volleyball,Often,Male,55
11:54:12,90.85.98.22,CONNECT,Athletics.html,100,Philippines,Swimming,Once,Male,39
13:49:35,186.81.117.50,CONNECT,Athletics.html,100,China,Gymnastics,Seldon,Male,61
4:06:59,160.57.234.224,HEAD,Basketball.html,100,China,Wrestling,Once,Non-binary,68
23:20:00,27.123.56.71,PATCH,searchsports.html,200,China,Karate,Often,Male,24
12:28:44,149.222.217.83,PUT,ticketing.html,400,Philippines,Table Tennis,Once,Male,31
13:53:31,175.71.187.236,CONNECT,searchsports.html,100,China,Baseball,Often,Female,28
18:46:05,116.94.102.109,CONNECT,index.html,200,Peru,Badminton,Seldon,Non-binary,34
0:22:14,237.133.94.56,PUT,Gymnastics.html,200,Russia,Swimming,Seldon,Male,63
22:11:46,97.238.78.18,HEAD,images/games.html,200,Iran,Athletics,Seldon,Female,33
3:57:54,206.78.163.55,GET,Aquatics.html,500,Venezuela,Table Tennis,Once,Non-binary,40
21:43:09,7.86.97.51,CONNECT,Tennis.html,200,United States,Badminton,Seldon,Male,57
10:05:57,246.33.14.54,CONNECT,Athletics.html,200,United States,Swimming,Often,Female,54
11:31:42,56.28.251.24,CONNECT,images/games.html,100,Serbia,Swimming,Often,Female,45
21:14:06,248.44.80.141,DELETE,Tennis.html,200,Iran,Football,Often,Male,45
0:39:51,6.8.211.242,CONNECT,searchsports.html,100,Yemen,Athletics,Seldon,Female,63
17:03:16,92.30.163.137,GET,Badminton.html,200,Philippines,Karate,Daily,Male,57
1:20:40,238.107.128.228,CONNECT,football.html,100,Uruguay,Table Tennis,Often,Male,53
19:00:59,150.223.236.43,POST,Athletics.html,200,China,Swimming,Often,Female,47
1:10:23,47.9.22.155,HEAD,Athletics.html,301,Indonesia,Gymnastics,Often,Male,54
18:17:21,154.54.158.74,GET,images/games.html,100,China,Swimming,Seldon,Non-binary,24
19:10:50,132.188.112.167,HEAD,Volleyball.html,400,France,Gymnastics,Seldon,Male,50
22:19:09,135.106.76.192,CONNECT,ticketing.html,200,Thailand,Badminton,Often,Male,70
5:21:09,132.100.36.142,GET,Athletics.html,100,Philippines,Badminton,Once,Female,44
10:41:43,47.144.165.60,PATCH,Athletics.html,200,China,Boxing,Seldon,Male,30
1:44:27,174.205.42.234,CONNECT,Athletics.html,200,Afghanistan,Athletics,Seldon,Male,62
12:55:16,82.95.175.155,PATCH,Athletics.html,200,Poland,Gymnastics,Daily,Male,62
15:27:59,78.79.129.191,GET,Gymnastics.html,200,Nicaragua,Basketball,Once,Non-binary,41
14:29:26,44.220.73.9,POST,Tennis.html,200,Madagascar,Swimming,Often,Female,20
13:00:48,159.208.21.211,GET,images/games.html,200,Philippines,Table Tennis,Seldon,Male,41
23:17:28,42.169.190.29,GET,searchsports.html,200,Cameroon,Swimming,Seldon,Male,30
4:08:33,88.249.90.116,POST,searchsports.html,400,China,Football,Often,Female,55
4:44:14,177.50.244.165,GET,Tennis.html,200,Philippines,Baseball,Daily,Male,70
8:34:14,86.123.65.179,HEAD,Volleyball.html,100,Albania,Basketball,Seldon,Female,51
12:03:30,55.141.208.194,GET,searchsports.html,100,China,Football,Seldon,Female,38
8:35:35,149.62.208.255,GET,index.html,200,Eritrea,Swimming,Seldon,Male,57
23:54:38,170.168.122.155,GET,Badminton.html,200,Philippines,Table Tennis,Seldon,Female,57
20:05:09,211.196.38.151,HEAD,Athletics.html,403,Yemen,Basketball,Often,Non-binary,59
16:18:58,144.31.220.137,HEAD,ticketing.html,200,Czech Republic,Swimming,Often,Non-binary,44
18:52:24,149.243.76.51,PUT,index.html,200,Peru,Table Tennis,Seldon,Female,57
1:17:41,197.245.166.89,PATCH,Athletics.html,100,China,Football,Once,Female,23
5:47:36,201.36.212.173,CONNECT,Athletics.html,200,Kiribati,Badminton,Seldon,Female,38
3:57:07,159.13.11.26,HEAD,searchsports.html,400,Thailand,Athletics,Daily,Female,57
10:15:25,164.130.197.45,CONNECT,Athletics.html,301,China,Athletics,Never,Male,70
23:45:49,116.94.83.51,GET,ticketing.html,200,Venezuela,Table Tennis,Often,Male,32
15:40:33,79.45.22.157,HEAD,index.html,200,Philippines,Badminton,Once,Female,68
8:29:50,126.227.254.254,POST,index.html,200,Iran,Volleyball,Once,Female,54
23:21:26,137.206.14.159,GET,images/games.html,200,China,Badminton,Never,Male,50
20:00:46,187.67.190.77,GET,images/games.html,100,Uzbekistan,Swimming,Once,Female,58
2:52:15,137.165.29.92,GET,ticketing.html,200,China,Baseball,Often,Female,22
15:15:04,69.203.114.55,GET,Gymnastics.html,200,Reunion,Wrestling,Often,Female,70
0:07:27,16.104.212.198,HEAD,images/games.html,200,Russia,Table Tennis,Once,Non-binary,55
7:03:50,122.129.23.120,PATCH,Gymnastics.html,301,Peru,Boxing,Seldon,Non-binary,65
9:03:01,195.175.88.69,HEAD,searchsports.html,100,Armenia,Weightlifting,Daily,Male,30
13:30:30,65.116.63.77,GET,football.html,100,Mexico,Weightlifting,Seldon,Male,35
19:47:23,97.164.86.80,PATCH,index.html,200,Indonesia,Gymnastics,Once,Male,62
18:42:22,157.248.134.45,GET,football.html,200,France,Fencing,Once,Male,29
20:59:38,194.197.144.161,PATCH,Athletics.html,200,Thailand,Karate,Often,Female,37
12:06:49,42.180.144.134,HEAD,index.html,200,Costa Rica,Athletics,Seldon,Male,62
18:16:53,175.228.210.231,PUT,Athletics.html,100,Belarus,Swimming,Daily,Non-binary,65
15:33:35,143.53.41.176,CONNECT,ticketing.html,200,Nigeria,Boxing,Seldon,Female,50
7:33:32,75.62.252.87,POST,images/games.html,200,Japan,Swimming,Seldon,Male,62
22:43:14,78.220.156.115,HEAD,Basketball.html,301,Indonesia,Badminton,Seldon,Male,23
16:04:23,254.3.93.65,POST,index.html,200,Mexico,Volleyball,Often,Male,39
17:25:27,233.67.58.115,PATCH,ticketing.html,200,China,Swimming,Daily,Male,39
7:07:57,229.154.97.198,HEAD,Aquatics.html,200,China,Swimming,Seldon,Male,23
23:56:24,149.220.176.6,HEAD,Aquatics.html,200,Indonesia,Basketball,Seldon,Female,42
17:40:50,134.64.192.194,PUT,images/games.html,200,Sweden,Fencing,Seldon,Female,44
21:19:20,43.136.235.161,HEAD,Gymnastics.html,200,Russia,Swimming,Seldon,Female,65
10:19:30,203.213.78.236,PATCH,ticketing.html,200,Bosnia and Herzegovina,Wrestling,Once,Female,20
15:51:27,167.176.15.241,CONNECT,Gymnastics.html,301,Thailand,Swimming,Once,Male,36
1:33:48,183.92.36.253,POST,Athletics.html,200,China,Football,Often,Male,58
8:11:55,113.59.89.154,GET,Badminton.html,200,Indonesia,Swimming,Once,Male,51
8:24:45,189.163.103.152,CONNECT,football.html,200,Sweden,Table Tennis,Often,Female,59
18:46:33,136.13.212.155,POST,Baseball/Softball.html,400,China,Athletics,Seldon,Male,49
3:04:30,14.106.81.142,PUT,Aquatics.html,100,Honduras,Swimming,Seldon,Female,41
23:07:28,3.44.197.36,HEAD,ticketing.html,200,Belarus,Boxing,Often,Female,20
17:28:43,238.125.42.212,GET,football.html,100,Indonesia,Badminton,Seldon,Non-binary,41
1:50:27,252.78.220.184,PATCH,index.html,200,Colombia,Volleyball,Often,Non-binary,31
14:59:48,134.227.38.2,GET,Wrestling.html,301,Indonesia,Table Tennis,Often,Female,19
23:24:59,229.26.155.49,HEAD,searchsports.html,200,Estonia,Basketball,Often,Male,22
12:08:02,142.1.122.140,HEAD,football.html,301,Ukraine,Basketball,Daily,Female,27
5:23:16,222.210.142.180,HEAD,Badminton.html,200,Czech Republic,Table Tennis,Never,Female,27
16:17:25,43.4.188.72,GET,Aquatics.html,100,Indonesia,Athletics,Often,Male,49
23:19:08,173.223.74.199,POST,ticketing.html,200,France,Volleyball,Seldon,Male,59
13:12:05,46.250.169.50,PATCH,images/games.html,301,China,Baseball,Often,Female,21
8:28:52,151.200.3.212,GET,Basketball.html,500,Portugal,Weightlifting,Seldon,Non-binary,69
0:18:20,212.182.236.142,PATCH,Tennis.html,200,Canada,Athletics,Once,Female,55
8:34:52,178.184.54.214,HEAD,images/games.html,301,Sweden,Basketball,Seldon,Male,41
14:25:47,203.35.61.128,PATCH,searchsports.html,200,China,Swimming,Daily,Male,31
11:02:20,152.155.235.225,CONNECT,Gymnastics.html,200,China,Volleyball,Seldon,Female,24
12:14:24,38.54.187.131,PUT,index.html,200,Vietnam,Baseball,Seldon,Female,58
5:24:37,98.235.204.221,CONNECT,football.html,200,Indonesia,Table Tennis,Seldon,Male,59
10:31:17,208.138.245.60,POST,football.html,301,France,Swimming,Seldon,Male,43
8:59:22,33.146.122.255,CONNECT,Volleyball.html,200,Uzbekistan,Football,Once,Female,37
14:46:25,152.91.79.192,CONNECT,Basketball.html,301,United States,Football,Once,Female,53
2:52:18,85.56.40.165,GET,images/games.html,200,Poland,Basketball,Seldon,Non-binary,27
22:22:48,102.216.72.19,PUT,Athletics.html,100,China,Boxing,Once,Non-binary,34
9:42:53,92.76.220.143,GET,Aquatics.html,200,Poland,Gymnastics,Never,Male,21
1:51:01,90.125.107.217,GET,Basketball.html,100,Nigeria,Football,Seldon,Male,62
8:19:54,102.228.161.104,GET,Basketball.html,400,Colombia,Badminton,Often,Female,40
3:11:05,180.145.234.92,CONNECT,ticketing.html,100,Philippines,Baseball,Often,Non-binary,51
21:18:52,80.219.42.93,HEAD,images/games.html,200,Equatorial Guinea,Table Tennis,Daily,Female,44
18:34:33,150.119.194.224,GET,images/games.html,200,Indonesia,Basketball,Daily,Female,52
0:52:06,144.69.107.191,GET,football.html,403,Brazil,Athletics,Seldon,Female,56
19:31:39,75.40.55.22,PATCH,images/games.html,301,Sweden,Badminton,Often,Female,51
6:01:22,222.54.237.59,PATCH,searchsports.html,200,Tanzania,Football,Seldon,Male,64
2:56:03,31.176.100.43,HEAD,Tennis.html,200,Greece,Weightlifting,Seldon,Female,61
16:10:54,164.140.111.250,PUT,football.html,200,China,Wrestling,Never,Female,31
7:20:00,18.208.252.98,GET,ticketing.html,200,Kenya,Football,Often,Male,51
13:55:45,105.224.150.92,GET,index.html,100,China,Badminton,Seldon,Female,36
11:41:48,74.236.251.223,HEAD,images/games.html,400,Brazil,Athletics,Seldon,Male,20
22:24:52,50.247.192.216,HEAD,images/games.html,403,Russia,Basketball,Seldon,Female,56
9:03:36,214.254.164.45,HEAD,ticketing.html,200,Czech Republic,Swimming,Seldon,Male,27
3:44:36,8.129.2.18,POST,Gymnastics.html,200,China,Swimming,Once,Male,46
17:21:08,226.3.58.61,GET,searchsports.html,200,Russia,Gymnastics,Often,Female,48
17:35:07,251.36.154.66,HEAD,images/games.html,100,China,Volleyball,Seldon,Male,33
21:26:46,189.178.106.6,GET,images/games.html,301,Canada,Swimming,Seldon,Female,40
2:40:09,27.111.166.182,POST,index.html,200,Indonesia,Athletics,Once,Male,59
7:12:31,9.175.180.243,GET,index.html,200,Azerbaijan,Table Tennis,Seldon,Male,52
0:54:44,7.192.15.180,PATCH,Aquatics.html,200,Canada,Table Tennis,Daily,Female,51
21:08:02,125.143.103.234,POST,images/games.html,200,Indonesia,Football,Seldon,Male,44
7:20:35,137.29.169.11,GET,ticketing.html,200,Indonesia,Swimming,Often,Male,37
18:29:50,228.23.56.103,GET,Boxing.html,200,China,Badminton,Often,Female,59
9:41:14,198.217.232.19,GET,news.html,100,Guatemala,Volleyball,Seldon,Male,22
6:18:49,209.32.130.52,HEAD,images/games.html,400,Sweden,Gymnastics,Seldon,Female,47
20:44:05,197.189.231.220,POST,football.html,200,Indonesia,Table Tennis,Often,Male,29
14:45:09,255.113.175.165,POST,Basketball.html,100,Canada,Football,Seldon,Female,32
16:30:19,93.10.211.247,GET,Tennis.html,100,Canada,Athletics,Seldon,Male,36
15:15:35,12.27.188.81,POST,ticketing.html,200,Portugal,Basketball,Seldon,Male,65
13:46:53,225.3.249.39,CONNECT,index.html,200,Philippines,Athletics,Seldon,Male,39
17:52:55,103.224.4.94,GET,Athletics.html,200,Honduras,Football,Seldon,Non-binary,43
5:47:16,189.0.222.245,GET,football.html,200,China,Boxing,Often,Non-binary,56
5:04:22,108.92.150.148,PATCH,searchsports.html,200,Egypt,Swimming,Often,Female,47
14:27:22,85.246.203.121,GET,searchsports.html,200,Brazil,Athletics,Often,Female,65
19:09:43,173.247.241.10,GET,news.html,200,China,Volleyball,Often,Non-binary,56
10:22:07,25.139.4.51,GET,Gymnastics.html,403,Venezuela,Basketball,Never,Female,29
16:14:34,163.147.155.128,GET,news.html,200,Indonesia,Weightlifting,Often,Male,33
9:25:46,187.108.89.220,PATCH,index.html,200,Indonesia,Boxing,Seldon,Female,62
7:11:55,146.72.140.239,GET,Basketball.html,200,Russia,Diving,Seldon,Female,69
9:27:28,88.52.21.224,HEAD,football.html,200,Vietnam,Volleyball,Seldon,Male,27
3:17:31,193.102.156.168,GET,Badminton.html,100,China,Athletics,Never,Female,67
8:50:51,97.13.222.50,HEAD,Badminton.html,500,Guatemala,Athletics,Seldon,Female,65
11:59:52,247.184.95.184,HEAD,Tennis.html,301,Indonesia,Volleyball,Once,Female,32
6:31:35,182.207.126.171,GET,index.html,500,Brazil,Table Tennis,Seldon,Female,64
8:08:26,161.103.165.218,PATCH,Basketball.html,200,China,Football,Once,Male,57
20:57:12,9.104.188.28,POST,searchsports.html,200,Argentina,Athletics,Seldon,Non-binary,70
15:21:52,77.51.129.83,GET,index.html,200,Russia,Athletics,Often,Male,29
13:30:27,231.238.55.78,GET,football.html,200,China,Swimming,Once,Male,31
8:28:25,202.252.207.176,GET,searchsports.html,100,Greece,Swimming,Often,Male,68
5:04:07,55.133.224.186,PUT,Wrestling.html,200,Indonesia,Baseball,Seldon,Non-binary,52
16:33:21,152.203.209.41,CONNECT,images/games.html,100,Poland,Gymnastics,Once,Female,18
13:50:15,68.33.208.216,CONNECT,index.html,200,China,Swimming,Often,Male,58
23:04:17,183.145.217.70,CONNECT,index.html,200,Russia,Table Tennis,Often,Male,26
22:31:10,237.38.182.178,HEAD,searchsports.html,403,Indonesia,Athletics,Daily,Female,49
12:02:50,82.86.45.84,HEAD,ticketing.html,200,Indonesia,Baseball,Seldon,Male,67
6:53:07,204.190.5.125,POST,Tennis.html,200,Philippines,Swimming,Seldon,Female,20
21:49:58,89.127.211.108,CONNECT,football.html,200,Uzbekistan,Badminton,Seldon,Non-binary,49
18:18:31,20.105.252.165,GET,searchsports.html,200,Nigeria,Badminton,Seldon,Female,36
17:46:10,148.251.28.226,GET,Aquatics.html,200,Spain,Baseball,Daily,Male,54
13:40:14,11.19.22.77,CONNECT,Athletics.html,200,China,Fencing,Seldon,Female,59
20:36:13,78.104.59.242,HEAD,Tennis.html,200,Poland,Swimming,Seldon,Male,69
18:26:11,186.170.57.37,CONNECT,searchsports.html,200,China,Karate,Often,Male,20
2:19:40,167.217.187.130,GET,ticketing.html,200,Russia,Football,Often,Male,20
10:49:50,98.187.166.186,HEAD,index.html,200,China,Football,Daily,Female,31
7:29:04,119.210.21.214,PATCH,searchsports.html,403,Poland,Table Tennis,Often,Male,34
10:20:09,75.228.25.152,POST,index.html,100,Vietnam,Athletics,Often,Male,23
15:42:45,234.100.85.188,CONNECT,Athletics.html,200,Indonesia,Badminton,Never,Male,59
20:36:48,64.167.125.250,POST,ticketing.html,100,Peru,Fencing,Seldon,Non-binary,37
4:23:08,22.235.100.191,POST,Athletics.html,301,China,Baseball,Seldon,Female,53
15:48:06,109.125.171.61,CONNECT,Athletics.html,200,Thailand,Athletics,Once,Male,64
5:08:27,237.227.152.41,GET,index.html,200,Poland,Table Tennis,Once,Female,59
20:06:21,182.111.88.4,GET,Gymnastics.html,200,Russia,Basketball,Never,Non-binary,38
